,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,month,basement,renovated,age
10268,405000.0,3,1.0,1280,11625,1.0,0,0,3,7,98053,47.6827,-122.059,1320,10875,4,0,0,38
10269,550000.0,4,2.75,1690,6090,1.5,0,0,2,7,98115,47.6814,-122.269,1820,6090,10,1,0,69
10270,451000.0,4,2.5,2320,5375,2.0,0,0,2,7,98065,47.5415,-121.883,2060,5395,4,0,0,9
10271,540500.0,5,3.75,3090,7415,2.0,0,0,2,8,98166,47.435,-122.329,2790,7425,6,0,0,0
10272,1030000.0,5,3.5,5050,16500,2.0,0,2,2,11,98075,47.5863,-121.967,4570,16500,10,0,0,13
10273,218000.0,4,1.0,1640,10455,1.0,0,0,2,7,98023,47.2974,-122.366,1360,9750,11,1,0,51
10274,562000.0,4,2.25,2170,7007,1.0,0,0,2,8,98033,47.672,-122.169,2040,7700,10,1,0,40
10275,401500.0,4,2.5,3140,94525,2.0,0,0,3,8,98042,47.4155,-122.163,1910,14300,8,1,0,37
10276,196700.0,2,1.0,1090,9994,1.0,0,0,2,7,98168,47.4761,-122.287,1090,11700,11,0,0,60
10277,583000.0,3,1.75,1930,10183,1.0,0,0,3,8,98006,47.5624,-122.135,2320,10000,8,1,0,39
10278,309900.0,5,2.5,2100,17825,1.0,0,0,3,7,98092,47.3094,-122.191,2200,14602,12,1,0,40
10279,485000.0,4,3.0,3110,18843,2.0,0,0,2,9,98058,47.4619,-122.154,3080,14735,10,0,0,19
10280,465000.0,3,1.0,930,3348,1.0,0,0,3,6,98118,47.5532,-122.277,1210,3348,4,0,0,89
10281,595000.0,4,2.25,2050,8372,2.0,0,0,3,8,98052,47.7234,-122.107,2010,8037,8,0,0,30
10282,254000.0,3,1.0,1160,7560,1.0,0,0,3,6,98058,47.45,-122.179,1160,7560,7,0,0,56
10283,488500.0,3,2.75,1820,9490,2.0,0,0,2,7,98011,47.7481,-122.178,1950,8851,10,0,0,20
10284,260000.0,4,2.5,2110,8990,2.0,0,0,2,8,98058,47.4457,-122.127,2040,8800,10,0,0,37
10285,166000.0,2,1.0,870,8487,1.0,0,0,3,6,98178,47.4955,-122.239,1350,6850,1,0,0,71
10286,440000.0,2,1.5,1080,6760,1.0,0,2,2,6,98117,47.7008,-122.386,2080,5800,11,0,0,91
10287,375000.0,3,2.0,1260,7560,2.0,0,0,4,6,98133,47.7225,-122.351,1260,7595,2,0,0,72
10288,529500.0,2,1.0,900,4800,1.0,0,0,3,6,98199,47.6575,-122.4,1270,5520,2,1,0,71
10289,338000.0,2,1.0,750,6439,1.0,0,0,3,6,98103,47.6995,-122.354,1470,6374,10,0,0,80
10290,335620.0,3,2.25,1800,15903,1.0,0,0,2,8,98038,47.3813,-122.043,2000,15233,3,1,0,29
10291,464000.0,4,2.25,2220,15232,1.0,0,0,2,9,98072,47.7449,-122.103,2110,15280,2,1,0,37
10292,354000.0,2,1.0,1390,7740,1.0,0,0,3,6,98126,47.5232,-122.371,1290,7740,10,0,0,89
10293,601000.0,4,3.5,2160,3600,2.0,0,0,2,8,98122,47.6103,-122.297,1230,3840,8,1,0,16
10294,285000.0,3,2.25,1840,9040,1.0,0,0,2,8,98023,47.3144,-122.339,1870,8992,4,1,0,36
10295,462500.0,2,2.0,1690,4200,2.0,0,0,2,7,98112,47.621,-122.303,1540,4200,9,0,0,108
10296,350000.0,4,2.5,2650,10459,2.0,0,0,3,8,98003,47.2739,-122.293,2340,8777,7,0,0,25
10297,329000.0,4,1.0,1120,3844,1.0,0,0,2,7,98133,47.7038,-122.352,1480,3844,12,0,0,42
10298,312500.0,4,2.5,2500,11983,1.0,0,0,2,7,98058,47.4292,-122.148,1460,9005,4,1,1,31
10299,370000.0,4,2.5,2220,5338,2.0,0,0,2,7,98059,47.4887,-122.15,2220,5338,6,0,0,13
10300,399900.0,3,1.75,1260,12750,1.0,0,0,2,7,98034,47.7289,-122.233,1460,7865,3,0,0,36
10301,398000.0,3,1.0,1480,6550,1.5,0,0,3,6,98126,47.5498,-122.381,1200,6550,11,0,0,89
10302,550500.0,2,1.5,930,7400,1.0,0,2,3,7,98116,47.5691,-122.408,1920,4152,3,1,0,106
10303,709000.0,3,2.75,2780,7200,1.5,0,0,3,8,98118,47.5632,-122.27,1700,7200,2,1,0,102
10304,402000.0,5,2.75,2770,7620,1.0,0,0,2,7,98106,47.5188,-122.348,1720,7620,12,1,0,49
10305,450000.0,3,1.5,1530,23660,1.0,0,0,2,7,98155,47.7467,-122.295,1800,11407,6,0,0,62
10306,524000.0,3,2.25,2140,6720,1.0,0,0,2,8,98117,47.6949,-122.396,2060,6720,11,1,0,53
10307,800000.0,4,2.75,4600,322188,1.0,0,4,2,10,98045,47.4626,-121.739,3740,114562,12,1,0,25
10308,185000.0,4,1.0,1760,8906,1.0,0,0,2,7,98055,47.4288,-122.198,1180,10407,9,1,0,48
10309,365000.0,4,1.0,1760,8906,1.0,0,0,2,7,98055,47.4288,-122.198,1180,10407,2,1,0,49
10310,925000.0,4,2.5,3110,11422,2.0,0,0,2,9,98115,47.6833,-122.271,2850,7254,9,0,0,25
10311,714000.0,3,1.75,2260,11781,1.0,0,0,3,8,98008,47.5982,-122.128,2530,10176,4,1,0,47
10312,495000.0,3,2.0,1460,9759,1.0,0,0,4,7,98052,47.6644,-122.144,1620,8421,10,0,0,42
10313,535000.0,3,2.25,2050,6648,1.0,0,0,2,7,98133,47.7258,-122.332,1760,7200,4,1,0,25
10314,880000.0,4,2.5,2340,10800,1.0,0,0,2,8,98040,47.5715,-122.225,2650,13500,10,0,1,61
10315,150000.0,3,1.5,1230,8056,1.0,0,0,3,6,98168,47.4878,-122.314,850,6714,6,0,0,65
10316,554500.0,3,2.25,1880,6565,1.0,0,0,3,8,98008,47.6396,-122.113,2060,7280,3,1,0,43
10317,520000.0,3,1.75,1280,3880,1.5,0,0,4,7,98117,47.6871,-122.391,980,3880,4,0,0,99
10318,839990.0,4,2.75,3660,5637,2.0,0,0,2,9,98053,47.6845,-122.017,3625,5639,8,0,0,0
10319,500000.0,3,2.5,1650,5683,2.0,0,0,2,7,98053,47.683,-122.035,1650,4193,8,0,0,11
10320,305000.0,2,1.0,1960,186872,1.5,0,0,3,6,98001,47.2681,-122.267,1650,19200,1,0,0,79
10321,247800.0,3,2.5,1580,2170,2.0,0,0,2,7,98118,47.5418,-122.289,1610,1917,8,0,0,11
10322,344200.0,4,2.5,2490,5812,2.0,0,0,2,8,98042,47.3875,-122.155,2690,6012,7,0,0,14
10323,459950.0,4,2.5,2000,6107,2.0,0,0,2,8,98011,47.7557,-122.221,2040,6520,6,0,0,11
10324,229900.0,4,1.75,1550,9899,1.0,0,0,3,7,98030,47.3583,-122.183,1500,11272,9,0,0,47
10325,750000.0,4,2.25,2820,9602,1.0,0,1,2,8,98008,47.5881,-122.113,2890,9602,2,1,0,41
10326,509000.0,4,2.5,2600,9355,1.0,0,0,2,9,98028,47.7446,-122.249,2250,7691,10,1,0,31
10327,680000.0,4,1.0,2200,12137,1.0,0,4,3,8,98028,47.7473,-122.261,3250,17153,3,1,0,59
10328,661500.0,5,2.5,2500,7200,1.0,0,0,3,7,98052,47.6964,-122.12,1960,8325,6,1,0,37
10329,370000.0,2,1.0,1270,1399,3.0,0,0,2,7,98136,47.5552,-122.381,1140,1442,11,0,0,14
10330,785000.0,4,2.75,2900,17400,1.0,0,0,3,8,98052,47.6431,-122.108,2620,12240,7,1,0,36
10331,355000.0,2,1.0,840,6720,1.0,0,0,2,7,98116,47.5707,-122.396,1250,6720,8,0,0,62
10332,446000.0,4,2.0,1940,6350,1.0,0,0,3,7,98103,47.6948,-122.357,960,6350,7,1,0,63
10333,830000.0,5,3.5,3490,21780,2.0,0,0,2,8,98052,47.6707,-122.144,3070,7829,1,0,0,19
10334,324000.0,3,2.5,1940,8347,2.0,0,0,2,8,98042,47.3654,-122.164,1940,7131,10,0,0,24
10335,500000.0,4,2.25,2490,23478,2.0,0,0,2,8,98072,47.7547,-122.094,2030,12611,10,0,0,33
10336,745000.0,3,1.0,1390,9112,1.0,0,0,3,7,98004,47.6071,-122.197,2290,9112,10,0,0,63
10337,1200000.0,4,2.5,3940,4407,2.0,0,0,3,8,98112,47.6374,-122.299,1790,4407,11,1,0,93
10338,385000.0,2,2.5,1760,3710,1.0,0,0,2,8,98072,47.7335,-122.16,1760,4200,12,1,0,26
10339,565000.0,3,2.25,2560,8040,1.0,0,0,2,8,98125,47.7124,-122.303,1980,8040,12,1,0,56
10340,465000.0,4,2.5,2300,7314,1.0,0,0,3,8,98133,47.7671,-122.33,2010,7314,11,1,0,35
10341,401000.0,3,3.25,1770,1977,3.0,0,0,2,8,98125,47.7186,-122.314,1860,2210,8,0,0,13
10342,385000.0,3,1.75,2310,11200,1.0,0,0,3,8,98030,47.3637,-122.21,2350,13300,6,1,0,36
10343,395000.0,3,2.5,2310,4930,2.0,0,0,3,8,98055,47.4512,-122.208,2230,5324,10,0,0,25
10344,245000.0,5,1.5,2000,8100,1.5,0,0,2,6,98168,47.4945,-122.304,960,9239,4,0,0,69
10345,500000.0,3,2.0,1540,3600,1.0,0,0,2,7,98122,47.6103,-122.296,1540,3600,3,1,0,21
10346,334000.0,5,1.75,2590,6720,1.0,0,0,3,7,98055,47.435,-122.192,1820,7521,11,1,0,35
10347,550000.0,3,1.0,980,10960,1.0,0,0,3,7,98005,47.5908,-122.173,2100,10960,5,0,0,62
10348,216000.0,3,1.0,1730,7950,1.0,0,0,3,7,98198,47.3644,-122.312,1830,8890,11,1,0,53
10349,340500.0,3,2.5,3070,5871,3.0,0,0,3,8,98178,47.5007,-122.223,2220,4000,10,1,0,86
10350,375000.0,4,2.25,2100,12738,2.0,0,0,3,8,98059,47.4698,-122.118,2000,12090,8,0,0,39
10351,600000.0,3,2.75,2080,16740,1.0,0,3,2,8,98198,47.3632,-122.324,2175,7568,1,1,0,49
10352,375000.0,4,1.75,1890,8000,1.0,0,0,3,7,98133,47.7576,-122.333,1870,8270,5,1,0,54
10353,536500.0,4,1.75,2000,4000,1.5,0,0,4,7,98126,47.5659,-122.375,1430,4000,5,1,0,88
10354,599900.0,3,3.0,3030,35123,2.0,0,0,3,8,98027,47.4694,-122.006,2810,36205,9,1,0,30
10355,750000.0,2,1.5,1110,3600,1.0,0,0,4,7,98119,47.6382,-122.359,1670,5400,3,0,0,111
10356,355000.0,3,1.0,1650,10075,1.0,0,0,2,7,98177,47.7695,-122.359,1690,8125,2,1,0,60
10357,590000.0,3,2.0,1410,6413,1.0,0,0,3,7,98115,47.6826,-122.298,1330,6050,7,1,0,67
10358,680000.0,2,1.0,2140,6000,1.0,0,0,3,7,98199,47.651,-122.399,1560,6000,5,1,0,69
10359,429000.0,3,2.5,1860,11122,2.0,0,0,2,8,98059,47.5062,-122.151,2420,8542,10,0,0,20
10360,581000.0,2,1.0,1170,4080,1.0,0,0,3,7,98117,47.6784,-122.386,1560,4586,5,0,0,106
10361,463800.0,3,1.5,980,7770,1.0,0,0,3,7,98033,47.6923,-122.201,1470,7350,3,0,0,47
10363,443000.0,5,1.75,1650,3000,1.5,0,0,2,8,98144,47.5955,-122.306,1740,4000,7,0,0,112
10364,276200.0,3,2.5,1480,7210,1.0,0,0,2,7,98023,47.3124,-122.351,1690,7396,9,1,0,28
10365,630000.0,5,3.5,4060,8309,2.0,0,0,2,9,98028,47.757,-122.228,1730,11711,4,1,0,14
10366,570000.0,3,1.75,1370,3300,2.0,0,0,4,7,98105,47.6714,-122.32,1560,3927,12,0,0,87
10367,979700.0,4,2.25,2480,6000,2.0,0,2,2,10,98199,47.6392,-122.406,3030,5600,10,1,0,85
10368,730000.0,4,2.5,2030,4080,1.5,0,0,3,8,98115,47.6753,-122.311,1980,4080,12,1,0,93
10369,268450.0,5,2.25,2200,9600,1.0,0,0,3,7,98023,47.3263,-122.364,1780,9680,12,1,0,51
10370,490000.0,3,1.75,1770,7508,1.0,0,0,2,7,98133,47.7354,-122.343,1690,8880,3,1,0,53
10371,808000.0,3,2.5,2550,6240,1.0,0,3,4,8,98117,47.6992,-122.387,2180,5200,8,1,0,57
10372,350000.0,3,1.0,1250,9786,1.0,0,0,3,7,98072,47.7622,-122.163,1660,9621,4,0,0,46
10373,695000.0,4,1.75,2390,5880,1.0,0,2,2,8,98117,47.6956,-122.399,2210,6260,10,1,0,57
10374,1230000.0,4,2.5,5730,44947,2.0,0,4,2,11,98074,47.6052,-122.064,3310,17628,6,1,0,23
10375,309950.0,1,1.0,1120,11800,1.5,0,0,2,7,98168,47.5123,-122.331,2330,9290,8,0,0,64
10376,134000.0,3,1.0,1270,8508,1.0,0,0,3,6,98168,47.4961,-122.322,1200,9415,10,1,0,72
10377,645500.0,4,2.5,2390,9638,2.0,0,0,2,10,98029,47.5598,-122.018,2630,9258,11,0,0,26
10378,750000.0,3,2.0,1760,5488,1.5,0,0,2,7,98119,47.6479,-122.367,1760,5943,3,1,0,88
10379,1400000.0,3,2.5,2560,3600,2.0,0,0,2,9,98112,47.632,-122.279,2690,4800,10,1,0,47
10380,344900.0,4,1.75,1820,7700,1.0,0,0,3,7,98177,47.7545,-122.357,1700,8500,9,1,0,59
10381,601450.0,2,3.25,1840,1500,3.0,0,0,2,8,98103,47.6595,-122.354,1910,2500,10,0,0,13
10382,575000.0,4,2.0,1810,4400,2.0,0,0,2,8,98122,47.6132,-122.292,1470,4400,1,1,0,106
10383,405000.0,3,1.75,2470,9620,1.0,0,1,3,7,98198,47.3996,-122.32,2600,9620,5,1,0,52
10384,518000.0,4,2.75,2520,14021,2.0,0,0,2,9,98019,47.7344,-121.957,2330,14007,6,0,0,15
10385,265000.0,2,1.0,1600,7936,1.0,0,0,2,7,98155,47.7411,-122.322,1580,7440,7,0,0,67
10386,180000.0,3,1.0,1280,4875,1.0,0,0,4,6,98042,47.3686,-122.081,1060,4875,9,0,0,45
10387,285000.0,3,2.5,1590,9736,2.0,0,0,2,7,98001,47.33,-122.278,1580,7500,3,0,0,30
10388,433000.0,3,2.75,2000,7200,1.0,0,0,2,7,98166,47.4531,-122.352,1440,7200,3,1,1,61
10389,399000.0,3,1.75,1780,11440,1.0,0,0,2,8,98059,47.474,-122.139,2180,11440,2,1,0,38
10390,565000.0,3,2.5,1700,7210,2.0,0,0,4,7,98052,47.6688,-122.161,1700,7566,8,0,0,48
10391,406500.0,3,1.5,1970,10080,1.0,0,0,2,7,98168,47.4703,-122.276,2240,10080,2,0,0,49
10392,420000.0,4,1.75,1940,11500,1.0,0,0,3,7,98006,47.5774,-122.147,1700,8360,8,1,0,59
10393,965000.0,4,3.5,3290,5559,1.5,0,0,2,8,98103,47.6788,-122.346,1790,6000,2,1,1,109
10394,1380000.0,4,3.5,3500,9523,2.0,0,0,2,10,98033,47.6848,-122.208,3160,5997,10,1,0,18
10395,353950.0,5,2.25,3260,7969,2.0,0,0,3,8,98023,47.31399999999999,-122.344,2070,7962,10,0,0,32
10396,847700.0,5,3.25,4230,10260,2.0,0,0,2,10,98027,47.5503,-122.081,2980,10997,7,1,0,18
10397,185000.0,5,1.0,1590,6700,1.5,0,0,2,6,98146,47.5075,-122.35,1370,8040,7,1,0,72
10398,269000.0,2,1.5,1010,6000,1.0,0,0,3,7,98178,47.49800000000001,-122.222,1290,6000,11,0,0,91
10399,422800.0,3,1.75,1820,8400,1.0,0,0,2,7,98072,47.734,-122.17,1900,8112,12,1,0,38
10400,379950.0,2,1.0,870,7500,1.0,0,0,2,7,98136,47.5465,-122.384,1240,5709,12,0,0,67
10401,525000.0,3,2.0,1620,7800,1.0,0,0,2,7,98034,47.7288,-122.171,1540,7565,12,1,0,45
10402,810000.0,4,3.5,3980,209523,2.0,0,2,2,9,98024,47.5574,-121.89,2220,65775,7,0,0,8
10403,209950.0,4,1.0,1630,8400,1.0,0,0,2,6,98023,47.3052,-122.362,1190,8989,7,0,0,52
10404,439950.0,3,2.0,1230,1613,2.0,0,0,2,8,98107,47.6661,-122.37,1610,1873,12,1,0,11
10405,554820.0,4,2.0,3510,12905,1.0,0,2,2,8,98166,47.4466,-122.36,2530,16143,5,1,0,49
10406,359000.0,4,2.5,2160,4500,2.0,0,0,2,7,98056,47.4819,-122.182,2160,4496,4,0,0,13
10407,242500.0,3,1.0,1020,5870,1.0,0,0,2,6,98155,47.74100000000001,-122.314,1160,6901,9,0,0,73
10408,330000.0,3,1.75,1590,9417,1.0,0,0,3,7,98177,47.7617,-122.36,1600,9272,9,0,0,60
10409,740000.0,3,2.25,3440,44374,2.0,0,3,3,10,98006,47.547,-122.111,3470,40185,11,1,0,35
10410,630000.0,5,1.0,3020,4800,2.0,0,0,2,7,98122,47.6025,-122.313,1350,1307,12,0,0,113
10411,750000.0,3,1.75,2280,7800,1.0,0,3,3,8,98117,47.6985,-122.387,2280,5200,8,1,0,73
10412,695000.0,4,2.5,2790,6540,2.0,0,0,2,9,98074,47.6087,-122.016,2790,6270,10,0,0,15
10414,389000.0,3,1.5,2030,10075,1.0,0,0,4,7,98055,47.4713,-122.197,2210,10075,2,1,0,54
10415,447000.0,2,1.0,850,2700,1.0,0,0,4,6,98105,47.6684,-122.316,1630,3000,10,0,0,90
10416,1200000.0,3,2.0,2480,13310,1.0,0,0,1,7,98052,47.6759,-122.114,2400,11340,12,0,0,59
10417,315000.0,3,1.75,1010,12000,1.0,0,0,3,7,98011,47.77,-122.207,1080,10619,12,0,0,37
10418,640000.0,3,2.5,2420,8244,2.0,0,0,2,10,98029,47.5595,-122.019,2500,9320,4,0,0,27
10419,570000.0,3,2.25,2180,9246,2.0,0,0,2,9,98074,47.6215,-122.031,2300,9298,11,0,0,30
10420,495000.0,3,2.75,1830,208216,2.0,0,0,2,8,98070,47.4377,-122.464,1530,16988,8,0,0,17
10421,449500.0,5,2.75,2040,7488,1.0,0,0,3,7,98034,47.7289,-122.172,1530,7488,6,1,0,45
10422,1080000.0,4,2.75,2640,5000,2.0,0,0,2,9,98105,47.6619,-122.275,2010,5000,3,1,0,72
10423,294950.0,2,1.0,1060,7868,1.0,0,0,2,7,98155,47.7414,-122.295,1530,10728,3,0,0,63
10424,170500.0,3,1.0,1640,13939,1.0,0,0,2,7,98198,47.3947,-122.313,2080,13000,9,1,0,54
10425,312000.0,4,1.0,1190,7620,1.5,0,0,2,6,98106,47.5281,-122.348,1060,7320,12,0,0,88
10426,350000.0,3,2.5,2180,15484,1.0,0,0,2,8,98003,47.2688,-122.309,2090,10775,10,0,0,22
10427,690000.0,4,2.5,2120,8448,2.0,0,0,3,9,98029,47.5654,-122.01,2140,8122,7,0,0,25
10428,375000.0,4,2.5,2210,9427,2.0,0,0,2,7,98148,47.4323,-122.327,1770,8770,6,0,0,15
10429,575000.0,4,2.5,2510,47044,2.0,0,0,2,9,98077,47.7699,-122.085,2600,42612,8,0,0,27
10430,646000.0,4,2.25,2500,8500,1.0,0,0,3,8,98006,47.5615,-122.131,2290,8927,6,1,0,36
10431,239950.0,3,2.5,1560,4800,2.0,0,0,3,7,98001,47.2653,-122.285,1510,12240,3,0,0,41
10432,400000.0,5,2.5,2510,7525,1.5,0,0,3,7,98106,47.5422,-122.359,1270,6741,7,1,0,85
10433,455000.0,4,1.75,3060,94089,1.0,0,0,2,8,98072,47.744,-122.087,2180,43995,1,0,0,57
10434,240000.0,3,2.0,1310,8069,1.0,0,0,2,7,98042,47.3694,-122.083,1310,8392,9,0,0,24
10436,695000.0,3,2.0,2500,4080,1.5,0,0,4,7,98103,47.6813,-122.346,1550,3060,7,1,0,92
10437,304950.0,2,1.0,670,6720,1.0,0,0,4,6,98126,47.5151,-122.372,710,6720,9,0,0,72
10438,650000.0,3,1.75,1840,2310,1.0,0,2,3,8,98109,47.6462,-122.351,1670,4000,8,1,0,100
10439,402500.0,3,1.75,1480,2211,2.0,0,0,2,7,98103,47.6966,-122.35,1480,2197,7,0,0,19
10440,482000.0,3,2.5,2420,7307,2.0,0,0,2,7,98065,47.5361,-121.871,2420,5577,6,0,0,16
10441,655000.0,3,2.0,1820,4480,1.0,0,0,4,7,98105,47.6717,-122.295,1920,4480,10,1,0,91
10442,577000.0,5,2.75,1940,5000,2.0,0,0,4,7,98107,47.6704,-122.362,1940,4230,9,0,0,63
10443,350000.0,3,2.5,1630,5996,2.0,0,0,2,7,98055,47.4738,-122.19,1660,4504,10,0,0,28
10444,415000.0,4,2.25,2520,8000,1.0,0,2,2,8,98023,47.3202,-122.383,2300,8000,9,1,0,44
10445,396400.0,4,2.5,2120,215186,2.0,0,0,1,7,98014,47.701,-121.857,2000,215186,7,0,0,31
10446,654300.0,3,2.5,2490,8582,2.0,0,0,2,9,98074,47.625,-122.042,2870,7598,4,0,0,15
10447,774950.0,4,2.5,3410,179419,2.0,0,0,2,10,98010,47.3602,-121.986,3350,175421,11,0,0,10
10448,855000.0,4,2.0,2380,10800,2.0,0,2,2,8,98118,47.5682,-122.275,2112,6600,9,0,0,89
10449,1150000.0,3,2.5,2490,4000,2.0,0,0,4,8,98109,47.6403,-122.35,2310,4000,6,1,0,96
10450,330000.0,2,2.5,1240,1546,2.0,0,0,2,7,98108,47.5634,-122.298,1520,2468,5,0,0,7
10451,290000.0,4,2.25,1900,10950,1.0,0,0,3,7,98032,47.3582,-122.284,1700,11850,9,1,0,55
10452,519500.0,3,3.0,2390,19454,1.5,0,0,2,8,98166,47.4545,-122.336,1540,26979,11,0,0,6
10453,450000.0,3,1.75,1810,12600,1.0,0,0,2,7,98034,47.7143,-122.233,1934,12600,8,1,0,37
10455,265000.0,3,1.0,1620,9450,1.5,0,0,2,7,98168,47.5136,-122.313,2070,11970,6,0,0,86
10456,359000.0,4,2.5,2640,7883,2.0,0,0,2,8,98092,47.3124,-122.188,2150,7683,5,0,0,25
10457,2000000.0,4,3.75,2870,4500,2.0,0,3,2,10,98119,47.6291,-122.363,2870,6354,3,1,0,3
10458,1050000.0,4,2.5,3250,48037,1.0,0,2,2,8,98074,47.6326,-122.07,2970,48037,2,1,0,30
10459,402500.0,2,1.0,800,2280,1.0,0,0,4,6,98107,47.6588,-122.362,1310,4200,7,0,0,68
10460,450000.0,3,1.75,1360,5445,1.0,0,0,3,7,98008,47.6071,-122.123,1570,7840,8,0,0,57
10461,262500.0,5,2.25,1950,8086,1.0,0,0,2,7,98003,47.3179,-122.331,1670,8550,3,1,0,35
10462,285000.0,4,2.25,1970,7200,2.0,0,0,2,8,98092,47.3132,-122.182,1790,7500,2,0,0,36
10463,290000.0,3,2.5,2020,4861,2.0,0,0,2,7,98058,47.4659,-122.144,2170,4600,3,0,0,10
10464,752500.0,2,2.5,2280,6230,1.0,0,0,2,8,98053,47.7065,-122.013,1640,5931,8,0,0,9
10465,820000.0,4,2.75,3540,13515,2.0,0,0,2,10,98075,47.5945,-121.982,3540,11538,12,0,0,16
10466,292000.0,3,2.5,1560,2740,2.0,0,0,2,8,98059,47.4909,-122.154,1310,2698,8,0,0,15
10467,213000.0,2,1.0,750,6089,1.0,0,2,2,6,98055,47.475,-122.199,1430,6451,10,0,0,77
10468,400000.0,4,3.0,2240,7035,2.0,0,0,2,7,98146,47.5124,-122.374,1060,6300,11,0,1,72
10469,202000.0,1,0.75,590,5650,1.0,0,0,2,6,98118,47.5181,-122.267,980,5650,7,0,0,70
10470,617450.0,3,2.0,1580,14398,1.0,0,0,2,7,98005,47.6328,-122.174,1650,14407,5,1,0,34
10471,250000.0,3,1.0,1040,8000,1.0,0,0,3,7,98166,47.4711,-122.35,1170,9450,1,0,0,59
10472,405000.0,5,1.75,1880,10000,1.0,0,0,2,7,98034,47.7182,-122.201,1580,10000,5,1,0,51
10473,325000.0,2,1.0,1070,8750,1.0,0,0,2,7,98055,47.4734,-122.198,1300,9670,3,0,0,64
10474,301350.0,3,3.0,1860,7440,1.0,0,0,4,7,98178,47.5035,-122.255,1490,8160,5,1,0,60
10475,425000.0,2,1.75,1550,7800,1.0,0,0,2,7,98136,47.5436,-122.39,1370,5000,3,1,0,75
10476,460000.0,3,1.0,1860,6360,1.0,0,0,2,8,98136,47.5327,-122.392,1770,6175,9,1,0,60
10477,938000.0,3,2.5,3090,10940,2.0,0,2,2,10,98006,47.5492,-122.119,3410,12157,4,0,0,23
10478,348000.0,3,1.75,1720,8867,1.0,0,0,2,8,98058,47.44,-122.136,2200,9170,7,1,0,29
10479,435000.0,2,1.0,1260,4080,1.5,0,0,4,7,98115,47.687,-122.32,1720,4080,6,0,0,88
10480,227950.0,3,1.5,1120,11430,1.0,0,0,3,7,98031,47.4105,-122.194,1790,8760,11,0,0,51
10481,425000.0,2,1.0,1250,5880,1.0,0,0,2,6,98117,47.6908,-122.391,1520,5020,3,1,0,67
10482,550000.0,3,2.0,1810,4064,1.5,0,0,2,7,98103,47.6859,-122.339,1518,2945,6,0,0,89
10483,347500.0,3,2.5,1890,7053,2.0,0,0,3,8,98031,47.3967,-122.183,2000,7226,7,0,0,22
10484,397000.0,4,1.75,2020,6000,1.0,0,0,2,7,98144,47.577,-122.302,1870,4000,9,1,0,55
10485,410000.0,4,1.75,1790,11875,1.0,0,0,3,7,98027,47.522,-122.047,1870,11760,6,1,0,45
10486,780000.0,3,3.5,3190,6776,2.0,0,0,2,10,98074,47.6348,-122.064,3230,7189,7,0,0,16
10487,1350000.0,4,3.25,3030,5164,1.5,0,0,4,9,98112,47.6394,-122.299,1890,4415,9,1,0,89
10488,476000.0,3,2.25,1630,3070,2.0,0,0,2,7,98053,47.6785,-122.03,1690,3200,10,0,0,10
10489,390000.0,3,1.75,1180,16552,1.0,0,0,3,7,98072,47.7426,-122.116,2780,45302,7,0,0,47
10490,226500.0,3,2.0,1560,7000,1.0,0,0,3,7,98001,47.3355,-122.284,1560,7200,12,0,0,46
10491,495000.0,3,2.0,1340,2550,2.0,0,0,2,7,98117,47.6793,-122.38,1370,5100,7,0,0,30
10492,1500000.0,5,3.25,2590,11500,1.0,0,2,3,9,98040,47.545,-122.229,2780,11989,3,0,0,47
10493,385000.0,3,1.0,1020,5950,1.0,0,0,2,6,98106,47.5436,-122.357,1800,5950,4,1,0,65
10494,535950.0,3,2.5,2370,5344,2.0,0,0,2,9,98065,47.54,-121.863,2990,5418,3,0,0,12
10495,910000.0,4,2.5,3170,32430,2.5,0,0,2,10,98053,47.6903,-122.056,3360,35610,10,0,0,25
10496,465000.0,2,1.0,1120,4000,1.0,0,0,2,7,98105,47.6567,-122.327,1620,4000,3,0,0,89
10497,495000.0,3,1.75,1440,11787,1.0,0,0,2,8,98074,47.6276,-122.033,2190,11787,6,0,0,31
10498,250000.0,4,2.0,2170,5404,1.5,0,0,4,6,98002,47.3046,-122.22,1030,5477,2,1,0,95
10499,1230000.0,4,2.25,3490,6906,2.0,0,0,3,10,98199,47.6424,-122.407,2540,6223,5,1,0,86
10500,400000.0,4,2.25,1970,8941,2.0,0,0,2,7,98034,47.7223,-122.172,1880,7793,2,0,0,42
10501,715000.0,4,2.5,2780,13521,2.0,0,0,2,10,98074,47.6374,-122.042,2980,11454,8,0,0,27
10502,342000.0,3,2.0,2250,7757,1.0,0,0,2,8,98003,47.2684,-122.308,1970,6866,2,0,0,23
10503,420000.0,4,1.75,1340,8400,1.0,0,0,4,7,98056,47.5382,-122.173,1980,8400,4,0,0,48
10504,148226.0,3,1.0,1400,7360,1.0,0,0,3,7,98092,47.3123,-122.186,1600,8030,7,0,0,46
10505,313000.0,3,1.0,1510,10369,1.0,0,0,3,7,98059,47.4808,-122.099,1510,16057,11,1,0,46
10506,150000.0,3,1.0,1320,8220,1.0,0,0,2,7,98198,47.3697,-122.309,1320,7920,6,0,0,55
10507,150000.0,2,1.0,820,10270,1.0,0,0,2,7,98168,47.5119,-122.329,1670,10086,5,0,0,60
